Year,College,Term,POT,Course ID,Title,CRN,Students,Primary,PEER,SELE,Respondents,Grade,Percentage of Students
2020,University College,202021,1,GEN-110-908,Data Management and Analysis,22184,25,Y,NA,4.2,5,As,18.20%
2020,University College,202021,1,GEN-110-908,Data Management and Analysis,22184,25,Y,NA,4.2,5,Bs,22.70%
2020,University College,202021,1,GEN-110-908,Data Management and Analysis,22184,25,Y,NA,4.2,5,Cs,4.50%
2020,University College,202021,1,GEN-110-908,Data Management and Analysis,22184,25,Y,NA,4.2,5,Ds,0.00%
2020,University College,202021,1,GEN-110-908,Data Management and Analysis,22184,25,Y,NA,4.2,5,Fs,0.00%
2020,University College,202021,1,GEN-110-908,Data Management and Analysis,22184,25,Y,NA,4.2,5,Ps,18.20%
2020,University College,202021,1,GEN-110-908,Data Management and Analysis,22184,25,Y,NA,4.2,5,NPs,36.40%
2020,University College,202021,1,GEN-175-015,Intro to Info Technology,20819,26,Y,NA,4.75,12,As,12.50%
2020,University College,202021,1,GEN-175-015,Intro to Info Technology,20819,26,Y,NA,4.75,12,Bs,45.80%
2020,University College,202021,1,GEN-175-015,Intro to Info Technology,20819,26,Y,NA,4.75,12,Cs,8.30%
2020,University College,202021,1,GEN-175-015,Intro to Info Technology,20819,26,Y,NA,4.75,12,Ds,4.20%
2020,University College,202021,1,GEN-175-015,Intro to Info Technology,20819,26,Y,NA,4.75,12,Fs,0.00%
2020,University College,202021,1,GEN-175-015,Intro to Info Technology,20819,26,Y,NA,4.75,12,Ps,20.80%
2020,University College,202021,1,GEN-175-015,Intro to Info Technology,20819,26,Y,NA,4.75,12,NPs,8.30%
2020,University College,202022,1,GEN-175-002,Intro to Info Technology,20739,26,Y,NA,4.73,15,As,26.90%
2020,University College,202022,1,GEN-175-002,Intro to Info Technology,20739,26,Y,NA,4.73,15,Bs,34.60%
2020,University College,202022,1,GEN-175-002,Intro to Info Technology,20739,26,Y,NA,4.73,15,Cs,23.10%
2020,University College,202022,1,GEN-175-002,Intro to Info Technology,20739,26,Y,NA,4.73,15,Ds,11.50%
2020,University College,202022,1,GEN-175-002,Intro to Info Technology,20739,26,Y,NA,4.73,15,Fs,3.80%
2020,University College,202022,1,GEN-175-002,Intro to Info Technology,20739,26,Y,NA,4.73,15,Ps,0.00%
2020,University College,202022,1,GEN-175-002,Intro to Info Technology,20739,26,Y,NA,4.73,15,NPs,0.00%
2020,University College,202022,1,GEN-175-904,Intro to Info Technology,22936,27,Y,NA,4.86,7,As,16.00%
2020,University College,202022,1,GEN-175-904,Intro to Info Technology,22936,27,Y,NA,4.86,7,Bs,36.00%
2020,University College,202022,1,GEN-175-904,Intro to Info Technology,22936,27,Y,NA,4.86,7,Cs,16.00%
2020,University College,202022,1,GEN-175-904,Intro to Info Technology,22936,27,Y,NA,4.86,7,Ds,12.00%
2020,University College,202022,1,GEN-175-904,Intro to Info Technology,22936,27,Y,NA,4.86,7,Fs,20.00%
2020,University College,202022,1,GEN-175-904,Intro to Info Technology,22936,27,Y,NA,4.86,7,Ps,0.00%
2020,University College,202022,1,GEN-175-904,Intro to Info Technology,22936,27,Y,NA,4.86,7,NPs,0.00%
2020,University College,202022,1,GEN-175-003,Intro to Info Technology,20740,25,Y,NA,4.07,15,As,24.00%
2020,University College,202022,1,GEN-175-003,Intro to Info Technology,20740,25,Y,NA,4.07,15,Bs,52.00%
2020,University College,202022,1,GEN-175-003,Intro to Info Technology,20740,25,Y,NA,4.07,15,Cs,8.00%
2020,University College,202022,1,GEN-175-003,Intro to Info Technology,20740,25,Y,NA,4.07,15,Ds,4.00%
2020,University College,202022,1,GEN-175-003,Intro to Info Technology,20740,25,Y,NA,4.07,15,Fs,12.00%
2020,University College,202022,1,GEN-175-003,Intro to Info Technology,20740,25,Y,NA,4.07,15,Ps,0.00%
2020,University College,202022,1,GEN-175-003,Intro to Info Technology,20740,25,Y,NA,4.07,15,NPs,0.00%
2020,University College,202022,1,GEN-175-007,Intro to Info Technology,20743,25,Y,NA,4.64,11,As,40.00%
2020,University College,202022,1,GEN-175-007,Intro to Info Technology,20743,25,Y,NA,4.64,11,Bs,48.00%
2020,University College,202022,1,GEN-175-007,Intro to Info Technology,20743,25,Y,NA,4.64,11,Cs,8.00%
2020,University College,202022,1,GEN-175-007,Intro to Info Technology,20743,25,Y,NA,4.64,11,Ds,0.00%
2020,University College,202022,1,GEN-175-007,Intro to Info Technology,20743,25,Y,NA,4.64,11,Fs,4.00%
2020,University College,202022,1,GEN-175-007,Intro to Info Technology,20743,25,Y,NA,4.64,11,Ps,0.00%
2020,University College,202022,1,GEN-175-007,Intro to Info Technology,20743,25,Y,NA,4.64,11,NPs,0.00%
2020,Technological Innovation ,202022,1,CIT-210-004,Essentials of IT and Infrastru,20481,30,Y,NA,4.88,16,As,10.00%
2020,Technological Innovation ,202022,1,CIT-210-004,Essentials of IT and Infrastru,20481,30,Y,NA,4.88,16,Bs,26.70%
2020,Technological Innovation ,202022,1,CIT-210-004,Essentials of IT and Infrastru,20481,30,Y,NA,4.88,16,Cs,33.30%
2020,Technological Innovation ,202022,1,CIT-210-004,Essentials of IT and Infrastru,20481,30,Y,NA,4.88,16,Ds,23.30%
2020,Technological Innovation ,202022,1,CIT-210-004,Essentials of IT and Infrastru,20481,30,Y,NA,4.88,16,Fs,6.70%
2020,Technological Innovation ,202022,1,CIT-210-004,Essentials of IT and Infrastru,20481,30,Y,NA,4.88,16,Ps,0.00%
2020,Technological Innovation ,202022,1,CIT-210-004,Essentials of IT and Infrastru,20481,30,Y,NA,4.88,16,NPs,0.00%
2021,Technological Innovation ,202121,1,CIT-210-011,Essentials of IT and Infrastru,28684,30,Y,NA,4.64,14,As,13.30%
2021,Technological Innovation ,202121,1,CIT-210-011,Essentials of IT and Infrastru,28684,30,Y,NA,4.64,14,Bs,36.70%
2021,Technological Innovation ,202121,1,CIT-210-011,Essentials of IT and Infrastru,28684,30,Y,NA,4.64,14,Cs,20.00%
2021,Technological Innovation ,202121,1,CIT-210-011,Essentials of IT and Infrastru,28684,30,Y,NA,4.64,14,Ds,13.30%
2021,Technological Innovation ,202121,1,CIT-210-011,Essentials of IT and Infrastru,28684,30,Y,NA,4.64,14,Fs,16.70%
2021,Technological Innovation ,202121,1,CIT-210-011,Essentials of IT and Infrastru,28684,30,Y,NA,4.64,14,Ps,0.00%
2021,Technological Innovation ,202121,1,CIT-210-011,Essentials of IT and Infrastru,28684,30,Y,NA,4.64,14,NPs,0.00%
2021,Technological Innovation ,202121,1,SWE-321-003,OOP Lab,27323,20,Y,NA,4.14,7,As,15.00%
2021,Technological Innovation ,202121,1,SWE-321-003,OOP Lab,27323,20,Y,NA,4.14,7,Bs,35.00%
2021,Technological Innovation ,202121,1,SWE-321-003,OOP Lab,27323,20,Y,NA,4.14,7,Cs,10.00%
2021,Technological Innovation ,202121,1,SWE-321-003,OOP Lab,27323,20,Y,NA,4.14,7,Ds,5.00%
2021,Technological Innovation ,202121,1,SWE-321-003,OOP Lab,27323,20,Y,NA,4.14,7,Fs,35.00%
2021,Technological Innovation ,202121,1,SWE-321-003,OOP Lab,27323,20,Y,NA,4.14,7,Ps,0.00%
2021,Technological Innovation ,202121,1,SWE-321-003,OOP Lab,27323,20,Y,NA,4.14,7,NPs,0.00%
2021,Technological Innovation ,202121,1,SWE-321-004,OOP Lab,28760,20,Y,NA,3.9,10,As,40.00%
2021,Technological Innovation ,202121,1,SWE-321-004,OOP Lab,28760,20,Y,NA,3.9,10,Bs,15.00%
2021,Technological Innovation ,202121,1,SWE-321-004,OOP Lab,28760,20,Y,NA,3.9,10,Cs,20.00%
2021,Technological Innovation ,202121,1,SWE-321-004,OOP Lab,28760,20,Y,NA,3.9,10,Ds,15.00%
2021,Technological Innovation ,202121,1,SWE-321-004,OOP Lab,28760,20,Y,NA,3.9,10,Fs,10.00%
2021,Technological Innovation ,202121,1,SWE-321-004,OOP Lab,28760,20,Y,NA,3.9,10,Ps,0.00%
2021,Technological Innovation ,202121,1,SWE-321-004,OOP Lab,28760,20,Y,NA,3.9,10,NPs,0.00%
2021,Technological Innovation ,202121,1,SWE-321-005,OOP Lab,28762,24,Y,NA,4,8,As,16.70%
2021,Technological Innovation ,202121,1,SWE-321-005,OOP Lab,28762,24,Y,NA,4,8,Bs,58.30%
2021,Technological Innovation ,202121,1,SWE-321-005,OOP Lab,28762,24,Y,NA,4,8,Cs,20.80%
2021,Technological Innovation ,202121,1,SWE-321-005,OOP Lab,28762,24,Y,NA,4,8,Ds,4.20%
2021,Technological Innovation ,202121,1,SWE-321-005,OOP Lab,28762,24,Y,NA,4,8,Fs,0.00%
2021,Technological Innovation ,202121,1,SWE-321-005,OOP Lab,28762,24,Y,NA,4,8,Ps,0.00%
2021,Technological Innovation ,202121,1,SWE-321-005,OOP Lab,28762,24,Y,NA,4,8,NPs,0.00%
2021,Technological Innovation ,202121,1,SWE-321-006,OOP Lab,28764,21,Y,NA,4.14,7,As,0.00%
2021,Technological Innovation ,202121,1,SWE-321-006,OOP Lab,28764,21,Y,NA,4.14,7,Bs,21.10%
2021,Technological Innovation ,202121,1,SWE-321-006,OOP Lab,28764,21,Y,NA,4.14,7,Cs,31.60%
2021,Technological Innovation ,202121,1,SWE-321-006,OOP Lab,28764,21,Y,NA,4.14,7,Ds,10.50%
2021,Technological Innovation ,202121,1,SWE-321-006,OOP Lab,28764,21,Y,NA,4.14,7,Fs,36.80%
2021,Technological Innovation ,202121,1,SWE-321-006,OOP Lab,28764,21,Y,NA,4.14,7,Ps,0.00%
2021,Technological Innovation ,202121,1,SWE-321-006,OOP Lab,28764,21,Y,NA,4.14,7,NPs,0.00%
2021,Technological Innovation ,202121,1,SWE-321-904,OOP Lab,28774,24,Y,NA,3.8,5,As,33.30%
2021,Technological Innovation ,202121,1,SWE-321-904,OOP Lab,28774,24,Y,NA,3.8,5,Bs,41.70%
2021,Technological Innovation ,202121,1,SWE-321-904,OOP Lab,28774,24,Y,NA,3.8,5,Cs,12.50%
2021,Technological Innovation ,202121,1,SWE-321-904,OOP Lab,28774,24,Y,NA,3.8,5,Ds,4.20%
2021,Technological Innovation ,202121,1,SWE-321-904,OOP Lab,28774,24,Y,NA,3.8,5,Fs,8.30%
2021,Technological Innovation ,202121,1,SWE-321-904,OOP Lab,28774,24,Y,NA,3.8,5,Ps,0.00%
2021,Technological Innovation ,202121,1,SWE-321-904,OOP Lab,28774,24,Y,NA,3.8,5,NPs,0.00%
2021,Technological Innovation ,202121,1,GEN-175-904,Intro to Info Technology,27086,17,Y,NA,4,2,As,18.80%
2021,Technological Innovation ,202121,1,GEN-175-904,Intro to Info Technology,27086,17,Y,NA,4,2,Bs,18.80%
2021,Technological Innovation ,202121,1,GEN-175-904,Intro to Info Technology,27086,17,Y,NA,4,2,Cs,12.50%
2021,Technological Innovation ,202121,1,GEN-175-904,Intro to Info Technology,27086,17,Y,NA,4,2,Ds,12.50%
2021,Technological Innovation ,202121,1,GEN-175-904,Intro to Info Technology,27086,17,Y,NA,4,2,Fs,37.50%
2021,Technological Innovation ,202121,1,GEN-175-904,Intro to Info Technology,27086,17,Y,NA,4,2,Ps,0.00%
2021,Technological Innovation ,202121,1,GEN-175-904,Intro to Info Technology,27086,17,Y,NA,4,2,NPs,0.00%
2021,Technological Innovation ,202122,1,CIT-210-004,Essentials of IT and Infrastru,22562,26,Y,NA,3.75,8,As,16.00%
2021,Technological Innovation ,202122,1,CIT-210-004,Essentials of IT and Infrastru,22562,26,Y,NA,3.75,8,Bs,20.00%
2021,Technological Innovation ,202122,1,CIT-210-004,Essentials of IT and Infrastru,22562,26,Y,NA,3.75,8,Cs,24.00%
2021,Technological Innovation ,202122,1,CIT-210-004,Essentials of IT and Infrastru,22562,26,Y,NA,3.75,8,Ds,20.00%
2021,Technological Innovation ,202122,1,CIT-210-004,Essentials of IT and Infrastru,22562,26,Y,NA,3.75,8,Fs,20.00%
2021,Technological Innovation ,202122,1,CIT-210-004,Essentials of IT and Infrastru,22562,26,Y,NA,3.75,8,Ps,0.00%
2021,Technological Innovation ,202122,1,CIT-210-004,Essentials of IT and Infrastru,22562,26,Y,NA,3.75,8,NPs,0.00%
2021,Technological Innovation ,202122,1,GEN-175-005,Intro to Info Technology,22594,30,Y,NA,4.56,9,As,43.30%
2021,Technological Innovation ,202122,1,GEN-175-005,Intro to Info Technology,22594,30,Y,NA,4.56,9,Bs,20.00%
2021,Technological Innovation ,202122,1,GEN-175-005,Intro to Info Technology,22594,30,Y,NA,4.56,9,Cs,6.70%
2021,Technological Innovation ,202122,1,GEN-175-005,Intro to Info Technology,22594,30,Y,NA,4.56,9,Ds,3.30%
2021,Technological Innovation ,202122,1,GEN-175-005,Intro to Info Technology,22594,30,Y,NA,4.56,9,Fs,26.70%
2021,Technological Innovation ,202122,1,GEN-175-005,Intro to Info Technology,22594,30,Y,NA,4.56,9,Ps,0.00%
2021,Technological Innovation ,202122,1,GEN-175-005,Intro to Info Technology,22594,30,Y,NA,4.56,9,NPs,0.00%
2021,Technological Innovation ,202122,1,GEN-175-002,Intro to Info Technology,22751,30,Y,NA,4.78,9,As,30.00%
2021,Technological Innovation ,202122,1,GEN-175-002,Intro to Info Technology,22751,30,Y,NA,4.78,9,Bs,36.70%
2021,Technological Innovation ,202122,1,GEN-175-002,Intro to Info Technology,22751,30,Y,NA,4.78,9,Cs,30.00%
2021,Technological Innovation ,202122,1,GEN-175-002,Intro to Info Technology,22751,30,Y,NA,4.78,9,Ds,3.30%
2021,Technological Innovation ,202122,1,GEN-175-002,Intro to Info Technology,22751,30,Y,NA,4.78,9,Fs,0.00%
2021,Technological Innovation ,202122,1,GEN-175-002,Intro to Info Technology,22751,30,Y,NA,4.78,9,Ps,0.00%
2021,Technological Innovation ,202122,1,GEN-175-002,Intro to Info Technology,22751,30,Y,NA,4.78,9,NPs,0.00%
2021,Technological Innovation ,202122,1,GEN-175-902,Intro to Info Technology,22596,29,Y,NA,4.67,6,As,30.80%
2021,Technological Innovation ,202122,1,GEN-175-902,Intro to Info Technology,22596,29,Y,NA,4.67,6,Bs,15.40%
2021,Technological Innovation ,202122,1,GEN-175-902,Intro to Info Technology,22596,29,Y,NA,4.67,6,Cs,0.00%
2021,Technological Innovation ,202122,1,GEN-175-902,Intro to Info Technology,22596,29,Y,NA,4.67,6,Ds,11.50%
2021,Technological Innovation ,202122,1,GEN-175-902,Intro to Info Technology,22596,29,Y,NA,4.67,6,Fs,42.30%
2021,Technological Innovation ,202122,1,GEN-175-902,Intro to Info Technology,22596,29,Y,NA,4.67,6,Ps,0.00%
2021,Technological Innovation ,202122,1,GEN-175-902,Intro to Info Technology,22596,29,Y,NA,4.67,6,NPs,0.00%
2021,Technological Innovation ,202122,1,SWE-321-006,OOP Lab,25363,14,Y,NA,4,5,As,21.40%
2021,Technological Innovation ,202122,1,SWE-321-006,OOP Lab,25363,14,Y,NA,4,5,Bs,28.60%
2021,Technological Innovation ,202122,1,SWE-321-006,OOP Lab,25363,14,Y,NA,4,5,Cs,21.40%
2021,Technological Innovation ,202122,1,SWE-321-006,OOP Lab,25363,14,Y,NA,4,5,Ds,14.30%
2021,Technological Innovation ,202122,1,SWE-321-006,OOP Lab,25363,14,Y,NA,4,5,Fs,14.30%
2021,Technological Innovation ,202122,1,SWE-321-006,OOP Lab,25363,14,Y,NA,4,5,Ps,0.00%
2021,Technological Innovation ,202122,1,SWE-321-006,OOP Lab,25363,14,Y,NA,4,5,NPs,0.00%
2021,Technological Innovation ,202122,1,SWE-321-905,OOP Lab,24138,14,Y,NA,4.8,5,As,28.60%
2021,Technological Innovation ,202122,1,SWE-321-905,OOP Lab,24138,14,Y,NA,4.8,5,Bs,21.40%
2021,Technological Innovation ,202122,1,SWE-321-905,OOP Lab,24138,14,Y,NA,4.8,5,Cs,50.00%
2021,Technological Innovation ,202122,1,SWE-321-905,OOP Lab,24138,14,Y,NA,4.8,5,Ds,0.00%
2021,Technological Innovation ,202122,1,SWE-321-905,OOP Lab,24138,14,Y,NA,4.8,5,Fs,0.00%
2021,Technological Innovation ,202122,1,SWE-321-905,OOP Lab,24138,14,Y,NA,4.8,5,Ps,0.00%
2021,Technological Innovation ,202122,1,SWE-321-905,OOP Lab,24138,14,Y,NA,4.8,5,NPs,0.00%
2022,Technological Innovation ,202221,1,GEN-175-001,Intro to Info Technology,40986,24,Y,NA,3.33,6,As,16.70%
2022,Technological Innovation ,202221,1,GEN-175-001,Intro to Info Technology,40986,24,Y,NA,3.33,6,Bs,41.70%
2022,Technological Innovation ,202221,1,GEN-175-001,Intro to Info Technology,40986,24,Y,NA,3.33,6,Cs,25.00%
2022,Technological Innovation ,202221,1,GEN-175-001,Intro to Info Technology,40986,24,Y,NA,3.33,6,Ds,4.20%
2022,Technological Innovation ,202221,1,GEN-175-001,Intro to Info Technology,40986,24,Y,NA,3.33,6,Fs,12.50%
2022,Technological Innovation ,202221,1,GEN-175-001,Intro to Info Technology,40986,24,Y,NA,3.33,6,Ps,0.00%
2022,Technological Innovation ,202221,1,GEN-175-001,Intro to Info Technology,40986,24,Y,NA,3.33,6,NPs,0.00%
2022,Technological Innovation ,202221,1,SWE-321-904,OOP Lab,42731,17,Y,NA,3.67,6,As,12.50%
2022,Technological Innovation ,202221,1,SWE-321-904,OOP Lab,42731,17,Y,NA,3.67,6,Bs,25.00%
2022,Technological Innovation ,202221,1,SWE-321-904,OOP Lab,42731,17,Y,NA,3.67,6,Cs,50.00%
2022,Technological Innovation ,202221,1,SWE-321-904,OOP Lab,42731,17,Y,NA,3.67,6,Ds,0.00%
2022,Technological Innovation ,202221,1,SWE-321-904,OOP Lab,42731,17,Y,NA,3.67,6,Fs,12.50%
2022,Technological Innovation ,202221,1,SWE-321-904,OOP Lab,42731,17,Y,NA,3.67,6,Ps,0.00%
2022,Technological Innovation ,202221,1,SWE-321-904,OOP Lab,42731,17,Y,NA,3.67,6,NPs,0.00%
2022,Technological Innovation ,202221,1,SWE-321-005,OOP Lab,42790,10,Y,NA,4.33,3,As,40.00%
2022,Technological Innovation ,202221,1,SWE-321-005,OOP Lab,42790,10,Y,NA,4.33,3,Bs,10.00%
2022,Technological Innovation ,202221,1,SWE-321-005,OOP Lab,42790,10,Y,NA,4.33,3,Cs,20.00%
2022,Technological Innovation ,202221,1,SWE-321-005,OOP Lab,42790,10,Y,NA,4.33,3,Ds,20.00%
2022,Technological Innovation ,202221,1,SWE-321-005,OOP Lab,42790,10,Y,NA,4.33,3,Fs,10.00%
2022,Technological Innovation ,202221,1,SWE-321-005,OOP Lab,42790,10,Y,NA,4.33,3,Ps,0.00%
2022,Technological Innovation ,202221,1,SWE-321-005,OOP Lab,42790,10,Y,NA,4.33,3,NPs,0.00%
2022,Technological Innovation ,202221,1,SWE-321-003,OOP Lab,42811,15,Y,NA,3.67,3,As,13.30%
2022,Technological Innovation ,202221,1,SWE-321-003,OOP Lab,42811,15,Y,NA,3.67,3,Bs,26.70%
2022,Technological Innovation ,202221,1,SWE-321-003,OOP Lab,42811,15,Y,NA,3.67,3,Cs,53.30%
2022,Technological Innovation ,202221,1,SWE-321-003,OOP Lab,42811,15,Y,NA,3.67,3,Ds,0.00%
2022,Technological Innovation ,202221,1,SWE-321-003,OOP Lab,42811,15,Y,NA,3.67,3,Fs,6.70%
2022,Technological Innovation ,202221,1,SWE-321-003,OOP Lab,42811,15,Y,NA,3.67,3,Ps,0.00%
2022,Technological Innovation ,202221,1,SWE-321-003,OOP Lab,42811,15,Y,NA,3.67,3,NPs,0.00%
2022,Technological Innovation ,202221,1,SWE-321-007,OOP Lab,42785,20,Y,NA,3.88,8,As,36.80%
2022,Technological Innovation ,202221,1,SWE-321-007,OOP Lab,42785,20,Y,NA,3.88,8,Bs,10.50%
2022,Technological Innovation ,202221,1,SWE-321-007,OOP Lab,42785,20,Y,NA,3.88,8,Cs,42.10%
2022,Technological Innovation ,202221,1,SWE-321-007,OOP Lab,42785,20,Y,NA,3.88,8,Ds,0.00%
2022,Technological Innovation ,202221,1,SWE-321-007,OOP Lab,42785,20,Y,NA,3.88,8,Fs,10.50%
2022,Technological Innovation ,202221,1,SWE-321-007,OOP Lab,42785,20,Y,NA,3.88,8,Ps,0.00%
2022,Technological Innovation ,202221,1,SWE-321-007,OOP Lab,42785,20,Y,NA,3.88,8,NPs,0.00%
2022,Technological Innovation ,202221,1,GEN-175-002,Intro to Info Technology,40987,24,Y,NA,3.88,8,As,16.70%
2022,Technological Innovation ,202221,1,GEN-175-002,Intro to Info Technology,40987,24,Y,NA,3.88,8,Bs,50.00%
2022,Technological Innovation ,202221,1,GEN-175-002,Intro to Info Technology,40987,24,Y,NA,3.88,8,Cs,20.80%
2022,Technological Innovation ,202221,1,GEN-175-002,Intro to Info Technology,40987,24,Y,NA,3.88,8,Ds,0.00%
2022,Technological Innovation ,202221,1,GEN-175-002,Intro to Info Technology,40987,24,Y,NA,3.88,8,Fs,12.50%
2022,Technological Innovation ,202221,1,GEN-175-002,Intro to Info Technology,40987,24,Y,NA,3.88,8,Ps,0.00%
2022,Technological Innovation ,202221,1,GEN-175-002,Intro to Info Technology,40987,24,Y,NA,3.88,8,NPs,0.00%
2022,Technological Innovation ,202221,1,SWE-225-006,Intro. to Program. & Prob. Sol,46553,19,Y,NA,4,5,As,10.50%
2022,Technological Innovation ,202221,1,SWE-225-006,Intro. to Program. & Prob. Sol,46553,19,Y,NA,4,5,Bs,10.50%
2022,Technological Innovation ,202221,1,SWE-225-006,Intro. to Program. & Prob. Sol,46553,19,Y,NA,4,5,Cs,52.60%
2022,Technological Innovation ,202221,1,SWE-225-006,Intro. to Program. & Prob. Sol,46553,19,Y,NA,4,5,Ds,10.50%
2022,Technological Innovation ,202221,1,SWE-225-006,Intro. to Program. & Prob. Sol,46553,19,Y,NA,4,5,Fs,15.80%
2022,Technological Innovation ,202221,1,SWE-225-006,Intro. to Program. & Prob. Sol,46553,19,Y,NA,4,5,Ps,0.00%
2022,Technological Innovation ,202221,1,SWE-225-006,Intro. to Program. & Prob. Sol,46553,19,Y,NA,4,5,NPs,0.00%
2022,Technological Innovation ,202221,3,CIT-490-904,Internship,41731,10,Y,NA,,0,As,0.00%
2022,Technological Innovation ,202221,3,CIT-490-904,Internship,41731,10,Y,NA,,0,Bs,0.00%
2022,Technological Innovation ,202221,3,CIT-490-904,Internship,41731,10,Y,NA,,0,Cs,0.00%
2022,Technological Innovation ,202221,3,CIT-490-904,Internship,41731,10,Y,NA,,0,Ds,0.00%
2022,Technological Innovation ,202221,3,CIT-490-904,Internship,41731,10,Y,NA,,0,Fs,0.00%
2022,Technological Innovation ,202221,3,CIT-490-904,Internship,41731,10,Y,NA,,0,Ps,100.00%
2022,Technological Innovation ,202221,3,CIT-490-904,Internship,41731,10,Y,NA,,0,NPs,0.00%
2022,Technological Innovation ,202222,1,GEN-175-002,Intro to Info Technology,20432,23,Y,NA,4.25,4,As,18.20%
2022,Technological Innovation ,202222,1,GEN-175-002,Intro to Info Technology,20432,23,Y,NA,4.25,4,Bs,31.80%
2022,Technological Innovation ,202222,1,GEN-175-002,Intro to Info Technology,20432,23,Y,NA,4.25,4,Cs,27.30%
2022,Technological Innovation ,202222,1,GEN-175-002,Intro to Info Technology,20432,23,Y,NA,4.25,4,Ds,18.20%
2022,Technological Innovation ,202222,1,GEN-175-002,Intro to Info Technology,20432,23,Y,NA,4.25,4,Fs,4.50%
2022,Technological Innovation ,202222,1,GEN-175-002,Intro to Info Technology,20432,23,Y,NA,4.25,4,Ps,0.00%
2022,Technological Innovation ,202222,1,GEN-175-002,Intro to Info Technology,20432,23,Y,NA,4.25,4,NPs,0.00%
2022,Technological Innovation ,202222,1,SWE-321-905,OOP Lab,21469,18,Y,NA,4.33,3,As,11.80%
2022,Technological Innovation ,202222,1,SWE-321-905,OOP Lab,21469,18,Y,NA,4.33,3,Bs,47.10%
2022,Technological Innovation ,202222,1,SWE-321-905,OOP Lab,21469,18,Y,NA,4.33,3,Cs,23.50%
2022,Technological Innovation ,202222,1,SWE-321-905,OOP Lab,21469,18,Y,NA,4.33,3,Ds,11.80%
2022,Technological Innovation ,202222,1,SWE-321-905,OOP Lab,21469,18,Y,NA,4.33,3,Fs,5.90%
2022,Technological Innovation ,202222,1,SWE-321-905,OOP Lab,21469,18,Y,NA,4.33,3,Ps,0.00%
2022,Technological Innovation ,202222,1,SWE-321-905,OOP Lab,21469,18,Y,NA,4.33,3,NPs,0.00%
2022,Technological Innovation ,202222,1,GEN-175-004,Intro to Info Technology,20434,22,Y,NA,4.5,10,As,18.20%
2022,Technological Innovation ,202222,1,GEN-175-004,Intro to Info Technology,20434,22,Y,NA,4.5,10,Bs,22.70%
2022,Technological Innovation ,202222,1,GEN-175-004,Intro to Info Technology,20434,22,Y,NA,4.5,10,Cs,22.70%
2022,Technological Innovation ,202222,1,GEN-175-004,Intro to Info Technology,20434,22,Y,NA,4.5,10,Ds,22.70%
2022,Technological Innovation ,202222,1,GEN-175-004,Intro to Info Technology,20434,22,Y,NA,4.5,10,Fs,13.60%
2022,Technological Innovation ,202222,1,GEN-175-004,Intro to Info Technology,20434,22,Y,NA,4.5,10,Ps,0.00%
2022,Technological Innovation ,202222,1,GEN-175-004,Intro to Info Technology,20434,22,Y,NA,4.5,10,NPs,0.00%
2022,Technological Innovation ,202222,1,GEN-175-005,Intro to Info Technology,20311,19,Y,NA,4,6,As,10.50%
2022,Technological Innovation ,202222,1,GEN-175-005,Intro to Info Technology,20311,19,Y,NA,4,6,Bs,15.80%
2022,Technological Innovation ,202222,1,GEN-175-005,Intro to Info Technology,20311,19,Y,NA,4,6,Cs,36.80%
2022,Technological Innovation ,202222,1,GEN-175-005,Intro to Info Technology,20311,19,Y,NA,4,6,Ds,15.80%
2022,Technological Innovation ,202222,1,GEN-175-005,Intro to Info Technology,20311,19,Y,NA,4,6,Fs,21.10%
2022,Technological Innovation ,202222,1,GEN-175-005,Intro to Info Technology,20311,19,Y,NA,4,6,Ps,0.00%
2022,Technological Innovation ,202222,1,GEN-175-005,Intro to Info Technology,20311,19,Y,NA,4,6,NPs,0.00%
2022,Technological Innovation ,202222,1,SWE-321-001,OOP Lab,20447,16,Y,NA,4.43,7,As,14.30%
2022,Technological Innovation ,202222,1,SWE-321-001,OOP Lab,20447,16,Y,NA,4.43,7,Bs,71.40%
2022,Technological Innovation ,202222,1,SWE-321-001,OOP Lab,20447,16,Y,NA,4.43,7,Cs,14.30%
2022,Technological Innovation ,202222,1,SWE-321-001,OOP Lab,20447,16,Y,NA,4.43,7,Ds,0.00%
2022,Technological Innovation ,202222,1,SWE-321-001,OOP Lab,20447,16,Y,NA,4.43,7,Fs,0.00%
2022,Technological Innovation ,202222,1,SWE-321-001,OOP Lab,20447,16,Y,NA,4.43,7,Ps,0.00%
2022,Technological Innovation ,202222,1,SWE-321-001,OOP Lab,20447,16,Y,NA,4.43,7,NPs,0.00%
2022,Technological Innovation ,202222,1,SWE-321-005,OOP Lab,21468,18,Y,NA,4,6,As,11.80%
2022,Technological Innovation ,202222,1,SWE-321-005,OOP Lab,21468,18,Y,NA,4,6,Bs,35.30%
2022,Technological Innovation ,202222,1,SWE-321-005,OOP Lab,21468,18,Y,NA,4,6,Cs,41.20%
2022,Technological Innovation ,202222,1,SWE-321-005,OOP Lab,21468,18,Y,NA,4,6,Ds,0.00%
2022,Technological Innovation ,202222,1,SWE-321-005,OOP Lab,21468,18,Y,NA,4,6,Fs,11.80%
2022,Technological Innovation ,202222,1,SWE-321-005,OOP Lab,21468,18,Y,NA,4,6,Ps,0.00%
2022,Technological Innovation ,202222,1,SWE-321-005,OOP Lab,21468,18,Y,NA,4,6,NPs,0.00%
2022,Technological Innovation ,202222,3,CIT-490-005,Internship,21925,6,Y,NA,,0,As,0.00%
